length	gc
ENSG00000055044	3274	0.391569945021381
ENSG00000055118	7207	0.598307201332038
ENSG00000055130	4152	0.472784200385356
ENSG00000055147	6523	0.370994940978078
ENSG00000055163	10564	0.512211283604695
ENSG00000055208	6109	0.435750532001964
ENSG00000055332	11036	0.432674882203697
ENSG00000055483	9269	0.501456467795879
ENSG00000055732	6624	0.441123188405797
ENSG00000055813	4114	0.506562955760817
ENSG00000055917	6979	0.440607536896404
ENSG00000055950	3578	0.586640581330352
ENSG00000055955	4659	0.563640266151535
ENSG00000055957	4541	0.560889671878441
ENSG00000056097	6771	0.423128046078866
ENSG00000056277	4638	0.425398878827081
ENSG00000056291	2499	0.439775910364146
ENSG00000056487	6007	0.569335774929249
ENSG00000056558	4476	0.540214477211796
ENSG00000056586	11563	0.425927527458272
ENSG00000056736	3044	0.467805519053876
ENSG00000056972	12634	0.458841222099098
ENSG00000056998	3621	0.533001933167633
ENSG00000057019	11280	0.37491134751773
ENSG00000057149	1707	0.38605741066198
ENSG00000057252	7005	0.398715203426124
ENSG00000057294	10267	0.418622771987922
ENSG00000057468	3270	0.370336391437309
ENSG00000057593	3799	0.592261121347723
ENSG00000057608	3918	0.460183767228178
ENSG00000057657	6750	0.453185185185185
ENSG00000057663	5655	0.420866489832007
ENSG00000057704	6512	0.465141277641278
ENSG00000057935	10580	0.487145557655955
ENSG00000058056	15296	0.421875
ENSG00000058063	9187	0.377489931424839
ENSG00000058085	6770	0.497341211225997
ENSG00000058091	7017	0.415847228160182
ENSG00000058262	11707	0.498505167848296
ENSG00000058272	11864	0.403826702629804
ENSG00000058335	9977	0.537837025157863
ENSG00000058404	11598	0.524055871702018
ENSG00000058453	8875	0.645070422535211
ENSG00000058600	9486	0.524246257642842
ENSG00000058668	9502	0.464744264365397
ENSG00000058673	12829	0.390053784394731
ENSG00000058729	5489	0.387320094734924
ENSG00000058799	2036	0.495088408644401
ENSG00000058866	10975	0.456492027334852
ENSG00000059122	8425	0.612344213649852
ENSG00000059145	7494	0.570456365092074
ENSG00000059377	6271	0.502790623505023
ENSG00000059378	5510	0.469328493647913
ENSG00000059573	3759	0.458898643256185
ENSG00000059588	7819	0.414375239800486
ENSG00000059728	6351	0.427019367028814
ENSG00000059758	6467	0.433122004020411
ENSG00000059769	2604	0.41705069124424
ENSG00000059804	6071	0.450172953384945
ENSG00000059915	5979	0.61766181635725
ENSG00000060069	6196	0.598773402194964
ENSG00000060140	3440	0.429941860465116
ENSG00000060237	17280	0.458159722222222
ENSG00000060339	6059	0.425812840402707
ENSG00000060491	4702	0.640153126329222
ENSG00000060558	2753	0.62513621503814
ENSG00000060566	2648	0.594788519637462
ENSG00000060642	8084	0.485032162295893
ENSG00000060656	6682	0.616881173301407
ENSG00000060688	3887	0.427579109853357
ENSG00000060709	10780	0.457328385899815
ENSG00000060718	9091	0.388956110438896
ENSG00000060749	10908	0.395581224789146
ENSG00000060971	7106	0.540951308753166
ENSG00000060982	11415	0.409548839246605
ENSG00000061273	9928	0.525684931506849
ENSG00000061337	5706	0.520329477742727
ENSG00000061455	9230	0.431419284940412
ENSG00000061492	1991	0.492717227523857
ENSG00000061656	2348	0.625212947189097
ENSG00000061676	22520	0.366563055062167
ENSG00000061794	1930	0.40259067357513
ENSG00000061936	10158	0.480507974010632
ENSG00000061938	12245	0.523070641077991
ENSG00000061987	16014	0.363244660921693
ENSG00000062038	6392	0.532540675844806
ENSG00000062096	2205	0.51609977324263
ENSG00000062194	6472	0.359239802224969
ENSG00000062282	7904	0.537196356275304
ENSG00000062485	6401	0.463990001562256
ENSG00000062524	3491	0.595244915496992
ENSG00000062582	2607	0.477176831607211
ENSG00000062598	6597	0.39699863574352
ENSG00000062725	9890	0.413751263902932
ENSG00000062822	4934	0.648358329955411
ENSG00000063015	4946	0.577638495754145
ENSG00000063046	6028	0.451725282017253
ENSG00000063127	3589	0.466703817219281
ENSG00000063176	6009	0.620402729239474
ENSG00000063177	3857	0.559761472647135
ENSG00000063180	1946	0.561664953751285
ENSG00000063241	4408	0.547413793103448
ENSG00000063244	4040	0.610148514851485
ENSG00000063245	17616	0.528269754768392
ENSG00000063322	3839	0.53764001041938
ENSG00000063438	9480	0.561075949367089
ENSG00000063515	2625	0.658285714285714
ENSG00000063587	8147	0.49588805695348
ENSG00000063601	6328	0.463653603034134
ENSG00000063660	6522	0.647654093836247
ENSG00000063761	5293	0.527111279047799
ENSG00000063854	5839	0.468744648056174
ENSG00000063978	6836	0.520772381509655
ENSG00000064012	7237	0.391322371148266
ENSG00000064042	10862	0.449548886024673
ENSG00000064115	5504	0.417332848837209
ENSG00000064195	2715	0.610313075506446
ENSG00000064199	5159	0.43128513277767
ENSG00000064201	3797	0.640505662365025
ENSG00000064205	4981	0.54025296125276
ENSG00000064218	2697	0.549499443826474
ENSG00000064225	6304	0.433058375634518
ENSG00000064270	7352	0.550462459194777
ENSG00000064300	4141	0.636078241970539
ENSG00000064309	19924	0.40518972093957
ENSG00000064313	16255	0.382036296524146
ENSG00000064393	15622	0.459544232492639
ENSG00000064419	4676	0.42814371257485
ENSG00000064490	2503	0.610067918497803
ENSG00000064545	3281	0.469978665041146
ENSG00000064547	2975	0.585882352941177
ENSG00000064601	8633	0.558554384339164
ENSG00000064607	8468	0.538970240906944
ENSG00000064651	10653	0.386088425795551
ENSG00000064652	3474	0.42314335060449
ENSG00000064655	3618	0.541459369817579
ENSG00000064666	3640	0.583241758241758
ENSG00000064687	9591	0.625690751746429
ENSG00000064692	7266	0.462014863748968
ENSG00000064703	8778	0.392002734107997
ENSG00000064726	4066	0.447368421052632
ENSG00000064763	13684	0.389579070447238
ENSG00000064787	10533	0.451818095509352
ENSG00000064835	1566	0.339719029374202
ENSG00000064886	3295	0.466767830045524
ENSG00000064932	6610	0.642511346444781
ENSG00000064933	5448	0.388950073421439
ENSG00000064961	3857	0.654135338345865
ENSG00000064989	7309	0.310439184566972
ENSG00000064995	6904	0.438151796060255
ENSG00000064999	9967	0.561753787498746
ENSG00000065000	9317	0.53482880755608
ENSG00000065029	6782	0.561633736360955
ENSG00000065054	3516	0.677758816837315
ENSG00000065057	2430	0.636625514403292
ENSG00000065060	9567	0.469739730322985
ENSG00000065135	9044	0.381357806280407
ENSG00000065150	9664	0.418460264900662
ENSG00000065154	3388	0.484651711924439
ENSG00000065183	10276	0.398793304787855
ENSG00000065243	6897	0.370305930114543
ENSG00000065268	2283	0.649583880858519
ENSG00000065308	7047	0.490705264651625
ENSG00000065320	6415	0.618238503507405
ENSG00000065325	5696	0.48876404494382
ENSG00000065328	5456	0.44116568914956
ENSG00000065357	10098	0.521093285799168
ENSG00000065361	11711	0.502433609427034
ENSG00000065371	4518	0.427401505090748
ENSG00000065413	12826	0.406050210509902
ENSG00000065427	4051	0.479140952851148
ENSG00000065457	6118	0.453252696959791
ENSG00000065485	4067	0.520531104007868
ENSG00000065491	3462	0.509243212016176
ENSG00000065518	1877	0.417155034629728
ENSG00000065526	15120	0.510912698412698
ENSG00000065534	31537	0.43003456257729
ENSG00000065548	3026	0.38433575677462
ENSG00000065559	5709	0.403748467332282
ENSG00000065600	2917	0.507027768255057
ENSG00000065609	6651	0.431814764697038
ENSG00000065613	8107	0.401134821758974
ENSG00000065615	9621	0.400062363579669
ENSG00000065618	6989	0.446272714265274
ENSG00000065621	9926	0.481765061454765
ENSG00000065665	3916	0.432328907048008
ENSG00000065675	3285	0.475494672754947
ENSG00000065717	4150	0.57710843373494
ENSG00000065802	7407	0.530849196705819
ENSG00000065809	7019	0.432967659210714
ENSG00000065833	3338	0.428699820251648
ENSG00000065882	9556	0.47331519464211
ENSG00000065883	24780	0.403389830508475
ENSG00000065911	11443	0.432928427859827
ENSG00000065923	9980	0.430260521042084
ENSG00000065970	6297	0.506431634111482
ENSG00000065978	3395	0.505449189985272
ENSG00000065989	6762	0.614463176574978
ENSG00000066027	3942	0.459665144596651
ENSG00000066032	7535	0.458261446582614
ENSG00000066044	6962	0.545676529732835
ENSG00000066056	6705	0.580014914243102
ENSG00000066084	10351	0.4352236498889
ENSG00000066117	4903	0.514990821945748
ENSG00000066135	5184	0.506751543209877
ENSG00000066136	5990	0.515525876460768
ENSG00000066185	2181	0.436955524988537
ENSG00000066230	5754	0.589155370177268
ENSG00000066248	4647	0.482892188508715
ENSG00000066279	11994	0.36168084042021
ENSG00000066294	9255	0.405618584548892
ENSG00000066322	2506	0.620510774142059
ENSG00000066336	2040	0.604901960784314
ENSG00000066379	3672	0.45479302832244
ENSG00000066382	8114	0.475967463643086
ENSG00000066405	3715	0.467025572005384
ENSG00000066422	15511	0.403971375153117
ENSG00000066427	9624	0.420511221945137
ENSG00000066455	3205	0.41216848673947
ENSG00000066468	18813	0.472332961250199
ENSG00000066557	2843	0.406612733028491
ENSG00000066583	1942	0.427909371781668
ENSG00000066629	8987	0.479247802381217
ENSG00000066651	5722	0.382034253757427
ENSG00000066654	6501	0.418550992155053
ENSG00000066735	7041	0.686408180656157
ENSG00000066739	14256	0.384539842873176
ENSG00000066777	11059	0.397775567411158
ENSG00000066813	8158	0.378646727139005
ENSG00000066827	8900	0.467977528089888
ENSG00000066855	4629	0.377403326852452
ENSG00000066923	8736	0.543841575091575
ENSG00000066926	11128	0.449946081955428
ENSG00000066933	20320	0.414616141732283
ENSG00000067048	5720	0.387937062937063
ENSG00000067057	7774	0.54592230511963
ENSG00000067064	4294	0.4981369352585
ENSG00000067066	14134	0.422597990660818
ENSG00000067082	6139	0.515719172503665
ENSG00000067141	8137	0.490598500675925
ENSG00000067167	4131	0.420237230694747
ENSG00000067177	6350	0.427244094488189
ENSG00000067182	4205	0.536979785969084
ENSG00000067191	7096	0.561724915445321
ENSG00000067208	8278	0.386566803575743
ENSG00000067221	10458	0.541021227768216
ENSG00000067248	4890	0.378936605316973
ENSG00000067334	7518	0.41487097632349
ENSG00000067369	12976	0.434263255240444
ENSG00000067445	6716	0.52933293627159
ENSG00000067533	7877	0.351910625872794
ENSG00000067560	4805	0.497814776274714
ENSG00000067596	10760	0.469423791821561
ENSG00000067601	534	0.460674157303371
ENSG00000067606	7695	0.595061728395062
ENSG00000067646	5557	0.382040669425949
ENSG00000067704	4135	0.421039903264813
ENSG00000067715	9463	0.40441720384656
ENSG00000067798	13278	0.450218406386504
ENSG00000067829	2699	0.612078547610226
ENSG00000067836	3613	0.635759756435095
ENSG00000067840	4341	0.611379866390233
ENSG00000067842	10469	0.571210239755469
ENSG00000067900	11075	0.392415349887133
ENSG00000067955	4652	0.434436801375752
ENSG00000067992	17456	0.408971127406049
ENSG00000068001	4421	0.591268943677901
ENSG00000068024	14179	0.519430143169476
ENSG00000068028	3683	0.537333695357046
ENSG00000068078	4848	0.623762376237624
ENSG00000068079	1958	0.570990806945863
ENSG00000068097	7043	0.4329121113162
ENSG00000068120	4032	0.577132936507937
ENSG00000068137	4803	0.623152196543827
ENSG00000068305	7128	0.428451178451178
ENSG00000068308	3333	0.572457245724572
ENSG00000068323	4207	0.543142381744711
ENSG00000068354	3966	0.562531517902168
ENSG00000068366	9971	0.36194965399659
ENSG00000068383	3739	0.539181599358117
ENSG00000068394	1658	0.510856453558504
ENSG00000068400	16204	0.500617131572451
ENSG00000068438	2872	0.534470752089137
ENSG00000068489	6743	0.436156013643779
ENSG00000068615	6937	0.512036903560617
ENSG00000068650	14024	0.5187535653166
ENSG00000068654	19694	0.467045800751498
ENSG00000068697	1546	0.472833117723157
ENSG00000068724	13446	0.527368734196043
ENSG00000068745	5624	0.558143669985775
ENSG00000068781	4294	0.424545877969259
ENSG00000068784	5045	0.369871159563925
ENSG00000068796	13050	0.362452107279693
ENSG00000068831	6084	0.541420118343195
ENSG00000068878	10392	0.409738260200154
ENSG00000068885	7080	0.358333333333333
ENSG00000068903	6206	0.537866580728327
ENSG00000068912	16419	0.379133930202814
ENSG00000068971	3360	0.593452380952381
ENSG00000068976	4658	0.58029197080292
ENSG00000068985	659	0.455235204855842
ENSG00000069011	3442	0.649912841371296
ENSG00000069018	3768	0.408970276008493
ENSG00000069020	14654	0.498839907192575
ENSG00000069188	11963	0.529800217336788
ENSG00000069206	4483	0.39014053089449
ENSG00000069248	6081	0.416049991777668
ENSG00000069275	6449	0.425337261590944
ENSG00000069329	9733	0.419397924586458
ENSG00000069345	4951	0.452029892950919
ENSG00000069399	3094	0.635423400129282
ENSG00000069424	17362	0.588181085128441
ENSG00000069431	17483	0.369101412801007
ENSG00000069482	1300	0.64
ENSG00000069493	6955	0.381164629762761
ENSG00000069509	1257	0.450278440731901
ENSG00000069535	2895	0.473229706390328
ENSG00000069667	17023	0.441226575809199
ENSG00000069696	1501	0.718187874750167
ENSG00000069702	8577	0.437332400606273
ENSG00000069764	752	0.530585106382979
ENSG00000069812	5407	0.627889772517107
ENSG00000069849	2617	0.447458922430264
ENSG00000069869	9036	0.41954404603807
ENSG00000069943	4542	0.399383531483928
ENSG00000069956	6592	0.395631067961165
ENSG00000069966	13330	0.429782445611403
ENSG00000069974	11345	0.429704715733803
ENSG00000070018	10369	0.425884849069341
ENSG00000070019	4191	0.403960868527798
ENSG00000070031	526	0.733840304182509
ENSG00000070047	5785	0.629386343993086
ENSG00000070081	9023	0.421145960323617
ENSG00000070087	3608	0.391629711751663
ENSG00000070159	9995	0.458529264632316
ENSG00000070182	14796	0.445187888618546
ENSG00000070190	4590	0.377559912854031
ENSG00000070193	6399	0.410376621347086
ENSG00000070214	12373	0.395215388345591
ENSG00000070366	10568	0.493186979560939
ENSG00000070367	12472	0.382135984605516
ENSG00000070371	10052	0.451352964584162
ENSG00000070388	2780	0.678776978417266
ENSG00000070404	3033	0.656445763270689
ENSG00000070413	5605	0.529705619982159
ENSG00000070423	3452	0.669177288528389
ENSG00000070444	8701	0.630847029077118
ENSG00000070476	7329	0.495974894255697
ENSG00000070495	5969	0.50712012062322
ENSG00000070501	4106	0.396492937165124
ENSG00000070526	3396	0.462014134275618
ENSG00000070540	3403	0.52101087275933
ENSG00000070601	5913	0.540165736512768
ENSG00000070610	4803	0.515511138871539
ENSG00000070614	9510	0.569926393270242
ENSG00000070669	4896	0.430964052287582
ENSG00000070718	6276	0.462396430847674
ENSG00000070729	7310	0.511491108071135
ENSG00000070731	3002	0.569620253164557
ENSG00000070748	6588	0.539921068609593
ENSG00000070756	9546	0.414728682170543
ENSG00000070759	3319	0.485688460379632
ENSG00000070770	10363	0.411270867509408
ENSG00000070778	7670	0.41251629726206
ENSG00000070785	3411	0.441805922017004
ENSG00000070808	9481	0.510916569982069
ENSG00000070814	11439	0.554856193723227
ENSG00000070831	24398	0.427739978686778
ENSG00000070882	8089	0.4602546668315
ENSG00000070886	5434	0.632131026867869
ENSG00000070915	6180	0.543527508090615
ENSG00000070950	6984	0.433705612829324
ENSG00000070961	9523	0.424866113619658
ENSG00000070985	5722	0.589653967144355
ENSG00000071051	2975	0.57109243697479
ENSG00000071054	11958	0.460361264425489
ENSG00000071073	9636	0.42164798671648
ENSG00000071082	5277	0.431684669319689
ENSG00000071127	18461	0.520069335355615
ENSG00000071189	16418	0.362468022901693
ENSG00000071203	1839	0.408917890157694
ENSG00000071205	10755	0.444816364481636
ENSG00000071242	8251	0.49145558114168
ENSG00000071243	5200	0.353461538461538
ENSG00000071246	7223	0.591859338225114
ENSG00000071282	9025	0.449972299168975
ENSG00000071537	9553	0.392442164764995
ENSG00000071539	3319	0.461283519132269
ENSG00000071553	5683	0.561499208164702
ENSG00000071564	6368	0.593592964824121
ENSG00000071575	4567	0.504488723450843
ENSG00000071626	9201	0.577871970437996
ENSG00000071655	7909	0.572512327727905
ENSG00000071677	264	0.670454545454545
ENSG00000071794	6024	0.388114209827357
ENSG00000071859	2552	0.627351097178683
ENSG00000071889	5098	0.545704197724598
ENSG00000071894	6058	0.547870584351271
ENSG00000071909	8236	0.433584264205925
ENSG00000071967	5172	0.437161639597834
ENSG00000071991	6864	0.295600233100233
ENSG00000071994	6476	0.425416924027177
ENSG00000072041	20154	0.367917038801231
ENSG00000072042	5498	0.447435431065842
ENSG00000072062	7330	0.575852660300136
ENSG00000072080	1265	0.438735177865613
ENSG00000072110	14320	0.522067039106145
ENSG00000072121	15884	0.432699571896248
ENSG00000072133	8988	0.342234089897641
ENSG00000072134	8492	0.532854451248234
ENSG00000072135	5732	0.573272854152128
ENSG00000072163	8731	0.575535448402245
ENSG00000072195	17066	0.64109926168991
ENSG00000072201	5624	0.438122332859175
ENSG00000072210	15331	0.445502576479029
ENSG00000072274	17376	0.433586556169429
ENSG00000072310	8234	0.550400777264999
ENSG00000072315	12143	0.408712838672486
ENSG00000072364	11281	0.417427533020122
ENSG00000072401	3480	0.333908045977012
ENSG00000072415	14825	0.383338954468803
ENSG00000072422	4779	0.412847876124712
ENSG00000072501	10830	0.465004616805171
ENSG00000072506	2822	0.519844082211198
ENSG00000072518	12010	0.556952539550375
ENSG00000072571	3932	0.376144455747711
ENSG00000072609	17113	0.473616548822533
ENSG00000072657	12264	0.365786040443575
ENSG00000072682	10128	0.536532385466035
ENSG00000072694	6655	0.488805409466566
ENSG00000072736	8806	0.461957756075403
ENSG00000072756	14503	0.391229400813625
ENSG00000072778	4820	0.585684647302905
ENSG00000072786	8915	0.512170499158721
ENSG00000072803	5577	0.465303926842388
ENSG00000072818	7420	0.572641509433962
ENSG00000072832	5869	0.524450502640995
ENSG00000072840	7144	0.573068309070549
ENSG00000072849	6383	0.452608491305029
ENSG00000072858	7798	0.473198255963067
ENSG00000072864	8217	0.517707192405988
ENSG00000072952	7700	0.478181818181818
ENSG00000072954	2987	0.550719785738199
ENSG00000072958	14094	0.495742869306088
ENSG00000073008	6098	0.524926205313218
ENSG00000073050	2745	0.475409836065574
ENSG00000073060	14887	0.511049909316854
ENSG00000073067	2791	0.679684700824077
ENSG00000073111	4715	0.559915164369035
ENSG00000073146	6872	0.533905704307334
ENSG00000073150	3103	0.660650982919755
ENSG00000073282	7479	0.421446717475598
ENSG00000073331	12326	0.426496835956515
ENSG00000073350	7939	0.609270689003653
